year,mono-module ($/Wp),mono-cell ($/Wp),mono-wafer ($/Wp),poly-Si ($/Wp)
14,0.832026359,0.435140522,0.253991715,0.10389905
14.02,0.831825218,0.433458522,0.254022616,0.101988979
14.02609779,0.823395251,0.43414704,0.253858217,0.103846878
14.02611971,0.82912318,0.435831686,0.25448278,0.1034796
14.03985337,0.819102592,0.436090487,0.25483938,0.103442013
14.04902375,0.816240818,0.436120744,0.253957641,0.104095819
14.04902375,0.816240818,0.436879659,0.253976458,0.105042108
14.05361442,0.816241914,0.437854849,0.253907134,0.105461345
14.07199354,0.820542243,0.437892143,0.254463909,0.105473167
14.07199354,0.820542243,0.438515326,0.255002262,0.106279469
14.08118583,0.823408399,0.440022625,0.254996,0.107201637
14.09037813,0.826274555,0.439924178,0.255813904,0.107313052
14.09957042,0.82914071,0.440598634,0.256592709,0.107636615
14.09957042,0.82914071,0.441111279,0.257479136,0.108378455
14.09957042,0.82914071,0.440512345,0.257836876,0.108310456
14.10872437,0.82198299,0.43993128,0.257928606,0.108316851
14.11330409,0.819120122,0.439966616,0.2587618,0.108208848
14.12246351,0.813394384,0.43836205,0.258831442,0.108670473
14.12703775,0.809099533,0.437946432,0.258762188,0.109346648
14.12703775,0.809099533,0.43770543,0.258786104,0.109262221
14.13161746,0.806236664,0.436964764,0.258793398,0.109276941
14.13618074,0.799077849,0.437059506,0.258780858,0.109158798
14.13618622,0.800509831,0.437034417,0.258710523,0.109711495
14.14533469,0.791920129,0.437474081,0.259413137,0.110261171
14.14534565,0.794784093,0.438990554,0.259866884,0.110264061
14.14992536,0.791921225,0.440041846,0.259664347,0.111102732
14.16828804,0.791925607,0.439964594,0.259792935,0.111168505
14.18,0.798588567,0.440799247,0.260612847,0.111567703
14.185,0.799372013,0.440941225,0.260793634,0.112450564
14.19,0.80013928,0.440940531,0.260567179,0.113237895
14.195,0.801278583,0.44067351,0.261010261,0.114031049
14.2,0.804104171,0.439806554,0.261677715,0.113998496
14.205,0.806601436,0.439044273,0.261610242,0.114606388
14.21,0.807080526,0.438166382,0.26303818,0.115048704
14.215,0.807881791,0.438037619,0.264329703,0.115129475
14.22,0.808683691,0.437731042,0.264505122,0.115964736
14.225,0.809458804,0.436938691,0.264661698,0.116015988
14.23,0.810211002,0.437046669,0.265484739,0.1159578
14.235,0.811052115,0.43788854,0.265534261,0.115958763
14.24,0.811822684,0.43799012,0.265476451,0.116018356
14.245,0.811694227,0.438367546,0.265484065,0.115948455
14.25,0.812944982,0.439089331,0.265525829,0.115128235
14.255,0.814085903,0.438957264,0.265474719,0.114944514
14.26,0.815247392,0.438268682,0.264715699,0.115041751
14.265,0.817629757,0.436580641,0.263813873,0.115008106
14.27,0.817707414,0.4361103,0.263478852,0.115016022
14.275,0.817457427,0.435668852,0.263653523,0.115015469
14.28,0.817972498,0.43408188,0.263510169,0.115014808
14.285,0.818794134,0.434142451,0.262686128,0.115015246
14.29,0.81718125,0.434221095,0.262559062,0.115015078
14.295,0.811450779,0.434148804,0.262642576,0.115015123
14.3198404,0.807713567,0.434235831,0.262610624,0.115015117
14.33357954,0.799124961,0.434103855,0.262619116,0.115015115
14.33816474,0.797694074,0.433280807,0.262618001,0.115015117
14.34275541,0.79769517,0.432391752,0.262617603,0.115015116
14.34735155,0.799128248,0.432276894,0.262617965,0.115015116
14.35195318,0.801993308,0.43201463,0.262617811,0.115015116
14.36115095,0.806291445,0.431065876,0.262617856,0.115015116
14.36115095,0.806291445,0.430345596,0.262617848,0.115015116
14.36574162,0.806292541,0.430325864,0.262617847,0.115015116
14.37490105,0.800566803,0.43034389,0.262617849,0.115015116
14.37490653,0.801998786,0.430403757,0.262617848,0.115015116
14.37490653,0.801998786,0.43020355,0.262617848,0.115015116
14.38406596,0.796273048,0.429312671,0.262617848,0.115015116
14.38406596,0.796273048,0.428466237,0.262617848,0.115015115
14.38863471,0.790546215,0.428599836,0.262617848,0.115015118
14.39321991,0.789115328,0.427463883,0.262617848,0.115015114
14.40698096,0.786254651,0.426434817,0.262617848,0.115015112
14.40698096,0.786254651,0.426385753,0.262617848,0.115015154
14.42075845,0.78768992,0.424712744,0.262617848,0.115014968
14.42995074,0.790556075,0.424485409,0.262617851,0.115015519
14.42995074,0.790556075,0.42462281,0.262617839,0.115014454
14.4391266,0.789126285,0.424654941,0.262617875,0.115014798
14.44827507,0.780536582,0.424475906,0.262617805,0.115021784
14.44827507,0.780536582,0.423655767,0.262617827,0.114985537
14.44829151,0.784832529,0.423600912,0.262618286,0.115103659
14.44829699,0.786264511,0.423633691,0.262615906,0.114830855
14.45745641,0.780538774,0.423714573,0.262623663,0.114046091
14.48043715,0.787704163,0.423467289,0.262606375,0.114097628
14.48044263,0.789136145,0.42266586,0.262622126,0.113433002
14.50340694,0.792005588,0.422653381,0.262689674,0.112990657
14.51259923,0.794871743,0.422672517,0.261982132,0.113125695
14.51720634,0.799168786,0.422764664,0.261534239,0.113095028
14.51721729,0.80203275,0.422456842,0.261741327,0.113096577
14.51724469,0.809192661,0.421681777,0.261601977,0.113099485
14.52644246,0.813490799,0.421705146,0.260775381,0.113097671
14.52644246,0.813490799,0.421710503,0.26066639,0.113098347
14.53104409,0.816355859,0.42181872,0.260628639,0.113098173
14.54024186,0.820653997,0.421429314,0.260972803,0.113098193
14.54484349,0.823519057,0.420723208,0.261722791,0.113098203
14.54484349,0.823519057,0.42078177,0.261670103,0.113098195
14.555,0.821281312,0.420063955,0.261645909,0.113098198
14.57,0.817130106,0.419380123,0.26166388,0.113098197
14.575,0.816666405,0.418059316,0.261662871,0.113098197
14.58,0.816378234,0.41686314,0.261650049,0.113098197
14.585,0.813859385,0.416936481,0.261658258,0.113098197
14.59,0.811464727,0.415319556,0.2617415,0.113098197
14.595,0.809411792,0.414947827,0.261052153,0.113098197
14.6,0.809192333,0.414675861,0.260598586,0.113098197
14.605,0.809991618,0.413953804,0.260725172,0.113098197
14.61,0.809918373,0.414060036,0.260699099,0.113098197
14.615,0.810696609,0.414044259,0.260698824,0.113098198
14.62,0.811419524,0.414155544,0.260702788,0.113098197
14.625,0.812686082,0.413587745,0.260698625,0.113098198
14.63,0.814153947,0.413035637,0.260705327,0.113098198
14.635,0.814741292,0.413064641,0.260696059,0.11309819
14.64,0.814740217,0.412268793,0.260688244,0.113098224
14.645,0.814584561,0.410885079,0.260798394,0.113098126
14.65,0.815299833,0.408691684,0.260189554,0.113098308
14.655,0.815567145,0.406571821,0.259638762,0.113098283
14.66,0.81596798,0.40519688,0.259762982,0.113096939
14.665,0.815117249,0.403618718,0.25974591,0.113103588
14.67,0.803116409,0.401160672,0.259715613,0.113082451
14.68,0.800768348,0.400046791,0.259844724,0.113128008
14.68694608,0.769137697,0.398948463,0.259390471,0.113092554
14.68697347,0.776297608,0.397559436,0.258689967,0.11235357
14.68699538,0.782025537,0.396776109,0.258788013,0.111435314
14.68699538,0.782025537,0.394345187,0.258869035,0.111107143
14.6870173,0.787753466,0.393339644,0.258157246,0.111199685
14.68702278,0.789185448,0.391861692,0.257702444,0.111179427
14.68705017,0.796345359,0.389426763,0.257902428,0.111179964
14.69152032,0.764842846,0.388107435,0.257779633,0.111182578
14.69608907,0.759116013,0.387370129,0.256956658,0.111179564
14.69608907,0.759116013,0.385990735,0.256801038,0.111184722
14.70071261,0.767709002,0.384225215,0.256899769,0.111176912
14.70073453,0.773436931,0.383080749,0.256842103,0.111173677
14.70993778,0.779167051,0.382240348,0.256891526,0.111250803
14.7145394,0.782032111,0.380630524,0.256908117,0.110748132
14.71456132,0.78776004,0.379738424,0.256108725,0.109798598
14.71915199,0.787761135,0.379072975,0.255892369,0.109209748
14.72373718,0.786330249,0.378175995,0.255689438,0.109261913
14.72374266,0.787762231,0.377584393,0.254740256,0.109271062
14.7282895,0.776307469,0.377633518,0.254000776,0.109267434
14.72830046,0.779171433,0.37755673,0.25396307,0.109243504
14.73285826,0.770580636,0.378219616,0.253999911,0.109308853
14.74197386,0.75339904,0.378699944,0.254008871,0.109244045
14.74197386,0.75339904,0.378559194,0.253947862,0.108426497
14.74200125,0.760558951,0.378596547,0.254012086,0.108226602
14.74202316,0.76628688,0.37864311,0.254830869,0.10835724
14.76955075,0.761997507,0.378057877,0.255022149,0.108242392
14.79252053,0.766298932,0.377045577,0.254923393,0.10836493
14.79252053,0.766298932,0.376719777,0.254957116,0.109189843
14.7971112,0.766300028,0.37656375,0.254949327,0.109325182
14.80625419,0.756278344,0.374900899,0.254949793,0.109239173
14.81082843,0.751983493,0.374704611,0.254950492,0.109271621
14.82,0.747345054,0.374410703,0.254950034,0.109263127
14.825,0.746499403,0.373396789,0.254950237,0.109264181
14.8291692,0.746259946,0.372796185,0.254950131,0.109264615
14.83,0.746898614,0.372834335,0.254950132,0.109264241
14.835,0.743910456,0.372848011,0.254950649,0.109264398
14.84,0.740879054,0.372844169,0.25494821,0.109264352
14.845,0.740686197,0.372819713,0.254955772,0.10926436
14.85,0.737944134,0.372880816,0.254940039,0.109264361
14.855,0.729879215,0.372841225,0.254950034,0.10926436
14.86,0.726276704,0.372010068,0.255030897,0.10926436
14.865,0.726446458,0.371905382,0.254335513,0.10926436
14.87,0.726144241,0.371515066,0.253891352,0.10926436
14.875,0.725324071,0.370812555,0.254012713,0.10926436
14.88,0.724612329,0.370940895,0.253992081,0.10926436
14.885,0.723026888,0.370995758,0.254007134,0.10926436
14.89,0.722253654,0.370251541,0.253891781,0.10926436
14.895,0.72265129,0.369855254,0.254449111,0.10926436
14.9,0.722325286,0.370024805,0.255053488,0.10926436
14.905,0.720673503,0.36992161,0.254931071,0.109264363
14.91,0.720449396,0.369872034,0.254934186,0.10926435
14.915,0.720608778,0.371804855,0.255049257,0.109264387
14.92,0.720544157,0.375007107,0.254436521,0.109264318
14.925,0.720565149,0.377615721,0.253870787,0.109264334
14.93,0.720561279,0.380208776,0.254040567,0.109264815
14.935,0.720536876,0.384195336,0.254012145,0.109262383
14.94,0.720662204,0.386766208,0.25321657,0.109270203
14.945,0.720185593,0.388050384,0.252923359,0.109253078
14.95,0.719502402,0.387865014,0.253141751,0.109267489
14.955,0.719608748,0.387120984,0.252861498,0.109339694
14.96,0.719659188,0.387220894,0.252064044,0.108628812
14.965,0.719040945,0.387227771,0.252041582,0.108205087
14.97,0.718096103,0.387212006,0.252094419,0.108331204
14.975,0.717605807,0.38721803,0.252067568,0.108303246
14.98,0.717687278,0.38722087,0.252076861,0.108304597
14.985,0.717681528,0.387214174,0.252074358,0.1083051
14.99,0.717673724,0.387201986,0.252073565,0.108312702
14.995,0.717682957,0.387318235,0.252082088,0.108287741
15,0.717667448,0.386734434,0.25204888,0.108330609
15.005,0.717693556,0.386161802,0.252139716,0.108343614
15.01,0.717689283,0.386270492,0.251985281,0.107541731
15.015,0.717501673,0.386255273,0.251161068,0.107332212
15.02,0.718825008,0.386324062,0.251064125,0.107122903
15.025,0.719827883,0.385821419,0.251138322,0.106171206
15.03,0.719511554,0.384868032,0.251114234,0.105436678
15.035,0.719614054,0.38428799,0.251108656,0.105405631
15.04,0.72043446,0.384340886,0.251114179,0.105425662
15.045,0.720641327,0.38433421,0.251198374,0.105487286
15.05,0.720500372,0.384411548,0.250524427,0.105293567
15.055,0.720661876,0.384048656,0.25003252,0.104425671
15.06,0.721689023,0.38309729,0.25022818,0.103597629
15.065,0.722697161,0.38241602,0.250131667,0.10346194
15.07,0.718996229,0.382473074,0.249311003,0.103533065
15.075,0.717211026,0.381782323,0.249130112,0.103508487
15.08,0.717751986,0.38136246,0.249225511,0.103514267
15.085,0.717755546,0.381493794,0.249192584,0.103513884
15.09,0.718601752,0.381463783,0.249200274,0.103513233
15.095,0.718693025,0.381466933,0.249199693,0.103514244
15.1,0.718611153,0.381456867,0.249199657,0.103512156
15.105,0.718652356,0.381507944,0.249197523,0.103515739
15.11,0.71862647,0.381323129,0.249204658,0.103515624
15.115,0.718639892,0.380213702,0.249191516,0.10348755
15.12,0.71871552,0.378629569,0.249191921,0.103623195
15.12746961,0.721987464,0.378702918,0.24929618,0.103143137
15.12746961,0.721987464,0.377447395,0.248611134,0.102512569
15.14584324,0.724855811,0.376623154,0.248210982,0.102552725
15.15043391,0.724856907,0.376395831,0.248120098,0.101749672
15.15962621,0.727723062,0.374752226,0.247278171,0.101514706
15.1687692,0.717701378,0.374819827,0.247164397,0.101624079
15.17335439,0.716270492,0.373641017,0.247924065,0.101593465
15.18253026,0.714840701,0.372284865,0.248339673,0.101594399
15.19628583,0.710548041,0.371675635,0.248207596,0.101579153
15.20545074,0.706254285,0.370868122,0.248250921,0.101704946
15.21001401,0.69909547,0.370105786,0.248290991,0.101104645
15.21002497,0.701959434,0.369217282,0.247649479,0.100600757
15.21917892,0.694801715,0.36899749,0.246767738,0.100574337
15.22834383,0.690507959,0.368835947,0.246105893,0.099738402
15.24211036,0.689079264,0.367908006,0.245179394,0.099620214
15.25588237,0.689082551,0.367121054,0.243576448,0.099705795
15.28,0.693859381,0.367120338,0.242719412,0.099672218
15.285,0.692826912,0.366681666,0.24189237,0.099680666
15.29,0.700128858,0.36571,0.241509327,0.099679564
15.295,0.709300353,0.365120648,0.241436307,0.099685629
15.3,0.707985809,0.365169595,0.240597264,0.09965287
15.30188219,0.713437205,0.365182427,0.24041493,0.099760483
15.32026678,0.719169516,0.365164493,0.241291013,0.099511405
15.32026678,0.719169516,0.365187044,0.241236537,0.098705641
15.34781628,0.720608072,0.365147826,0.24050395,0.098667627
15.35237408,0.712017274,0.36518199,0.240564255,0.098851748
15.35238504,0.714881239,0.365329811,0.239783879,0.098258672
15.35693736,0.704858459,0.363837397,0.239105991,0.097727472
15.35694284,0.706290441,0.363222855,0.2377016,0.097717571
15.35694832,0.707722423,0.362891655,0.236621638,0.096877855
15.36607488,0.693404792,0.361221355,0.236706193,0.096822674
15.36609131,0.697700739,0.360504818,0.235870903,0.096395419
15.36609679,0.699132721,0.359106563,0.235717076,0.095572521
15.36610227,0.700564704,0.357489715,0.235784884,0.094680248
15.37066007,0.691973906,0.35586762,0.235836215,0.093078139
15.37525074,0.691975001,0.354489439,0.235691475,0.092105655
15.38900084,0.68625036,0.353765116,0.234868075,0.092048261
15.38901179,0.689114324,0.352086995,0.234717214,0.091747721
15.39357507,0.681955508,0.351799998,0.235065012,0.090867779
15.39815478,0.67909264,0.351121423,0.234101812,0.090103454
15.40274545,0.679093735,0.349697044,0.232828114,0.08926354
15.41652842,0.681960987,0.349838319,0.232913203,0.089073194
15.4165339,0.683392969,0.34914081,0.231276982,0.08915707
15.41653938,0.684824951,0.348176953,0.231024671,0.089135165
15.421141,0.687690011,0.347863242,0.23026327,0.089134883
15.42574263,0.690555071,0.347909853,0.22887479,0.089117819
15.42575358,0.693419036,0.347936139,0.229087736,0.08924578
15.42575358,0.693419036,0.348064441,0.229101914,0.088660603
15.43035521,0.696284096,0.346536546,0.228982701,0.088138247
15.43495684,0.699149156,0.346004668,0.229446274,0.088124846
15.43955298,0.700582234,0.345540857,0.230342165,0.087292783
15.43956394,0.703446198,0.344013396,0.231057366,0.087131485
15.44417105,0.70774324,0.344135453,0.231087649,0.08734354
15.44876719,0.709176318,0.342759788,0.229610109,0.086918363
15.46,0.708116677,0.341538992,0.228484136,0.086185824
15.465,0.709829413,0.340919642,0.227752008,0.08624781
15.47,0.710106896,0.340111325,0.227115743,0.086369635
15.475,0.709864348,0.339338987,0.227165111,0.085658107
15.48,0.710233462,0.33846978,0.226490362,0.085281559
15.485,0.710977115,0.338343802,0.225509164,0.085165908
15.49,0.710915173,0.33808104,0.225242673,0.084337012
15.495,0.71164775,0.33713262,0.225097685,0.084305061
15.5,0.711967695,0.336413923,0.224271733,0.084373444
15.505,0.712038047,0.336379471,0.224221927,0.084313299
15.51,0.713125599,0.336505379,0.224402141,0.084397466
15.515,0.714718615,0.336100933,0.223863442,0.084302162
15.52,0.715431541,0.335130306,0.22321559,0.083481813
15.525,0.71701462,0.33449974,0.223341303,0.083293634
15.53,0.717535849,0.334606206,0.223386784,0.083507496
15.535,0.716579226,0.33314473,0.22263954,0.083115121
15.54,0.716718043,0.332393469,0.222241387,0.082371121
15.545,0.71686484,0.332623449,0.222453521,0.082413691
15.55,0.715596189,0.332598973,0.22227331,0.082448617
15.555,0.714101967,0.332622553,0.221450342,0.082394034
15.56,0.71394343,0.331848918,0.221376848,0.082503826
15.565,0.711406379,0.331535751,0.22132525,0.082297714
15.57,0.702326298,0.331654823,0.221722149,0.081482137
15.575,0.700374693,0.331621507,0.222429821,0.081432559
15.58,0.698659282,0.331626659,0.222362943,0.081463306
15.585,0.696064452,0.331627741,0.222434609,0.081545193
15.59,0.695268898,0.331626522,0.221784969,0.081292994
15.595,0.691963215,0.331626971,0.221275027,0.080492622
15.6,0.690414892,0.331627067,0.22147652,0.080479302
15.605,0.687544575,0.331626839,0.221381327,0.080529993
15.61,0.685651611,0.331625837,0.220541724,0.08050337
15.615,0.685929035,0.331632719,0.220490549,0.080512447
15.61847955,0.671985319,0.33160761,0.219992586,0.080510355
15.61847955,0.671985319,0.331671274,0.219481905,0.080510478
15.61850694,0.67914523,0.331581549,0.219399562,0.080510667
15.64142742,0.670558815,0.330786413,0.217779201,0.080510545
15.65518847,0.667698137,0.329977759,0.216746246,0.080510593
15.65518847,0.667698137,0.329232307,0.216539854,0.080510577
15.66898787,0.674861335,0.328412045,0.216701043,0.080510578
15.66899335,0.676293317,0.327703895,0.216495737,0.080510616
15.66899335,0.676293317,0.327741307,0.215672781,0.08051044
15.67820756,0.684887402,0.329143567,0.215788263,0.080510984
15.67820756,0.684887402,0.330958226,0.214564746,0.080509854
15.67820756,0.684887402,0.33186859,0.213528017,0.080510561
15.67822947,0.690615331,0.331428528,0.213770667,0.080516415
15.69,0.692265338,0.330668838,0.213736299,0.08048275
15.69201244,0.693482582,0.330795422,0.213812002,0.080597758
15.695,0.692884128,0.329462884,0.21312422,0.08031279
15.7,0.694556097,0.328534487,0.212681514,0.07952468
15.705,0.696897651,0.32881555,0.212788511,0.079529925
15.71,0.698918602,0.328738291,0.212785507,0.079543106
15.715,0.699477499,0.328680796,0.212846389,0.079639242
15.72,0.699572354,0.329432689,0.212079821,0.07930396
15.725,0.700406091,0.329778314,0.211822219,0.078541569
15.73,0.700417547,0.329753034,0.211578655,0.078577625
15.735,0.700363115,0.329630617,0.210826095,0.07860905
15.74,0.70039368,0.328788853,0.210892257,0.078587018
15.745,0.700378976,0.328885845,0.210126464,0.078595647
15.75,0.700388403,0.327745916,0.20990305,0.078593297
15.755,0.700395049,0.326608252,0.209626559,0.078593632
15.76,0.700305385,0.326895462,0.208868051,0.078593726
15.765,0.700682911,0.326851968,0.208937707,0.078593631
15.77,0.699479908,0.326145201,0.208957787,0.078593673
15.775,0.697295096,0.325190623,0.208935503,0.07859366
15.78,0.697484252,0.324923739,0.208952517,0.078593663
15.785,0.697520003,0.324766806,0.20893162,0.078593662
15.79,0.697566895,0.323948958,0.208947337,0.078593665
15.795,0.697202237,0.3239422,0.209025184,0.078593653
15.8,0.696329832,0.323884543,0.208281854,0.078593684
15.805,0.695557649,0.324349356,0.207974514,0.078593644
15.81,0.694720409,0.325067383,0.207794565,0.078593576
15.815,0.694576705,0.324860243,0.206987032,0.078594217
15.82514186,0.693514355,0.324040777,0.207003144,0.078591674
15.83889196,0.687789713,0.323891545,0.207043731,0.078598642
15.84349906,0.692086755,0.324012774,0.207026602,0.078586967
15.84349906,0.692086755,0.323878309,0.207012279,0.078583254
15.84808973,0.692087851,0.324061886,0.207049747,0.078694593
15.84808973,0.692087851,0.324892428,0.207062687,0.078026624
15.85724368,0.684930131,0.324777113,0.206289159,0.07760721
15.85730394,0.700681935,0.32599332,0.205952324,0.077521267
15.85730394,0.700681935,0.326994156,0.206171607,0.076686763
15.86190009,0.702115013,0.32689056,0.205928863,0.076632475
15.86645241,0.692092233,0.3277731,0.205119457,0.076699972
15.87108691,0.703549187,0.328649596,0.205069821,0.076668719
15.87110334,0.707845133,0.328748129,0.205131364,0.076678833
15.87570497,0.710710193,0.328913792,0.2051035,0.076676494
15.87571592,0.713574158,0.328363614,0.205111073,0.076675137
15.8757214,0.71500614,0.326804809,0.205110648,0.076684764
15.88031755,0.716439218,0.326914163,0.20511517,0.07665006
15.88148165,0.720735438,0.325560872,0.20508278,0.076738849
15.88493561,0.723600225,0.324705804,0.205203182,0.076609757
15.88495204,0.727896171,0.324970623,0.204872899,0.075774596
15.884963,0.730760136,0.324913755,0.204106734,0.075761964
15.88609423,0.726464463,0.324924586,0.204136808,0.075221255
15.88726929,0.733624648,0.324849429,0.204141512,0.074700743
15.88957558,0.73648916,0.325316024,0.204243554,0.074701184
15.89189283,0.742217637,0.326283015,0.20386244,0.07386194
15.89767499,0.753674864,0.326863322,0.203126777,0.072982817
15.89878979,0.745083245,0.326821573,0.203184966,0.072789384
15.89879527,0.746515227,0.327494077,0.203206329,0.072839962
15.8988117,0.750811174,0.328464729,0.203187671,0.072880501
15.90341333,0.753676234,0.328771179,0.203193853,0.072839995
15.90345168,0.763700109,0.328843463,0.203195747,0.07200777
15.90806974,0.770861116,0.329716011,0.203193178,0.071910289
15.91261658,0.759406354,0.330607601,0.203172195,0.071505168
15.91262206,0.760838336,0.330508233,0.20329666,0.070826789
15.91262206,0.760838336,0.331490824,0.202786707,0.070934999
15.91264397,0.766566265,0.332713545,0.202142448,0.070933677
15.91264397,0.766566265,0.33261413,0.202243266,0.070918749
15.91721273,0.760839432,0.333483289,0.20224176,0.070935306
15.92150758,0.683513488,0.333016128,0.20223011,0.070907659
15.92152401,0.687809434,0.332093806,0.202236792,0.070948066
15.92154593,0.693537363,0.331289169,0.202234395,0.070971393
15.92156236,0.69783331,0.330644125,0.202234993,0.070168818
15.9215788,0.702129256,0.330698648,0.202234945,0.069976458
15.92177053,0.752248634,0.329949448,0.202234788,0.069682676
15.92177601,0.753680616,0.329613212,0.202235326,0.068931379
15.92284698,0.733633139,0.329739622,0.202233816,0.069003905
15.92289081,0.745088997,0.329703784,0.202236697,0.069021768
15.92510397,0.723609811,0.329709271,0.202235832,0.069002719
15.92597773,0.652010975,0.329718088,0.202216651,0.069011073
15.92598869,0.654874939,0.329677814,0.202315542,0.069008833
15.92601608,0.66203485,0.32980484,0.201931542,0.069009007
15.92602703,0.664898814,0.32951477,0.201050297,0.069007597
15.92604895,0.670626743,0.328746071,0.200296955,0.069016965
15.92604895,0.670626743,0.328873346,0.199541072,0.068983058
15.92606538,0.67492269,0.32745239,0.198630925,0.069067849
15.92607634,0.677786654,0.326744945,0.198414788,0.068953223
